Date,VSTOXX
2014-03-03,21.8609
2014-03-04,18.6455
2014-03-05,18.7004
2014-03-06,17.8166
2014-03-07,20.473
2014-03-10,20.1237
2014-03-11,19.7688
2014-03-12,20.212
2014-03-13,22.0896
2014-03-14,23.2095
2014-03-17,21.4617
2014-03-18,20.1089
2014-03-19,19.293
2014-03-20,18.1292
2014-03-21,17.1916
2014-03-24,19.4248
2014-03-25,18.2637
2014-03-26,17.5869
2014-03-27,17.6397
2014-03-28,17.0324
2014-03-31,17.6639
2014-04-01,16.9064
2014-04-02,17.1108
2014-04-03,16.3742
2014-04-04,15.875
2014-04-07,17.5437
2014-04-08,17.6031
2014-04-09,16.9287
2014-04-10,17.2542
2014-04-11,18.2955
2014-04-14,18.4986
2014-04-15,19.6432
2014-04-16,17.3181
2014-04-17,16.9939
2014-04-21,16.9939
2014-04-22,16.8121
2014-04-23,17.1008
2014-04-24,16.9981
2014-04-25,18.7678
2014-04-28,18.4517
2014-04-29,17.343
2014-04-30,17.0713
2014-05-01,
2014-05-02,17.9023
2014-05-05,18.0644
2014-05-06,18.5097
2014-05-07,17.5579
2014-05-08,16.7342
2014-05-09,16.6668
2014-05-12,16.2491
2014-05-13,15.9994
2014-05-14,15.8782
2014-05-15,17.4465
2014-05-16,15.7941
2014-05-19,15.9315
2014-05-20,15.7231
2014-05-21,15.2901
2014-05-22,15.2602
2014-05-23,15.5997
2014-05-27,15.1522
2014-05-28,15.0184
2014-05-29,15.5171
2014-05-30,15.7845
2014-06-02,16.2586
2014-06-03,16.5208
2014-06-04,16.5083
2014-06-05,14.6235
2014-06-06,13.4607
2014-06-09,13.1403
2014-06-10,13.0399
2014-06-11,13.7325
2014-06-12,13.8464
2014-06-13,14.1513
2014-06-16,15.3716
2014-06-17,14.3399
2014-06-18,13.8823
2014-06-19,12.713
2014-06-20,12.7797
2014-06-23,13.5834
2014-06-24,13.1291
2014-06-25,14.3007
2014-06-26,14.7994
2014-06-27,15.2961
2014-06-30,15.269
2014-07-01,14.3916
2014-07-02,13.9595
2014-07-03,12.8852
2014-07-07,14.3276
2014-07-08,15.8867
2014-07-09,15.092
2014-07-10,16.6584
2014-07-11,16.3382
2014-07-14,14.9871
2014-07-15,15.8707
2014-07-16,14.8111
2014-07-17,17.6468
2014-07-18,16.5305
2014-07-21,17.7222
2014-07-22,15.6723
2014-07-23,15.5898
2014-07-24,14.8523
2014-07-25,16.7309
2014-07-28,17.0697
2014-07-29,16.7601
2014-07-30,17.4831
2014-07-31,19.1221
2014-08-01,19.8142
2014-08-04,19.094
2014-08-05,18.4436
2014-08-06,19.1494
2014-08-07,20.7973
2014-08-08,21.2386
2014-08-11,19.4288
2014-08-12,19.562
2014-08-13,18.2314
2014-08-14,17.2978
2014-08-15,20.3569
2014-08-18,17.0294
2014-08-19,16.3083
2014-08-20,16.7278
2014-08-21,16.0345
2014-08-22,17.2349
2014-08-25,16.4519
2014-08-26,15.8972
2014-08-27,16.1061
2014-08-28,17.2795
2014-08-29,17.1888
2014-09-02,17.835
2014-09-03,16.8103
2014-09-04,16.161
2014-09-05,15.4702
2014-09-08,15.8479
2014-09-09,15.878
2014-09-10,16.4187
2014-09-11,16.6097
2014-09-12,15.9108
2014-09-15,16.7209
2014-09-16,17.096
2014-09-17,16.432
2014-09-18,16.6266
2014-09-19,15.0596
2014-09-22,15.8303
2014-09-23,17.7684
2014-09-24,15.9504
2014-09-25,17.5658
2014-09-26,17.6012
2014-09-29,18.7975
2014-09-30,17.8514
2014-10-01,19.014
2014-10-02,21.0788
2014-10-03,19.695
2014-10-06,19.7614
2014-10-07,21.0076
2014-10-08,20.9036
2014-10-09,20.5162
2014-10-10,23.1168
2014-10-13,23.4966
2014-10-14,23.3811
2014-10-15,28.7576
2014-10-16,31.5233
2014-10-17,25.3527
2014-10-20,25.1853
2014-10-21,22.2422
2014-10-22,21.6951
2014-10-23,20.8792
2014-10-24,21.3229
2014-10-27,23.0205
2014-10-28,20.4123
2014-10-29,20.7403
2014-10-30,20.8846
2014-10-31,20.3172
2014-11-03,21.364
2014-11-04,22.8946
2014-11-05,21.9455
2014-11-06,20.7181
2014-11-07,21.1162
2014-11-10,19.1799
2014-11-11,18.2589
2014-11-12,20.6145
2014-11-13,20.0406
2014-11-14,19.5586
2014-11-17,19.416
2014-11-18,18.9696
2014-11-19,19.5753
2014-11-20,19.9065
2014-11-21,18.9133
2014-11-24,19.3169
2014-11-25,19.1485
2014-11-26,18.2837
2014-11-28,18.0253
2014-12-01,19.3406
2014-12-02,19.1189
2014-12-03,18.7911
2014-12-04,18.1098
2014-12-05,16.3307
2014-12-08,16.6347
2014-12-09,21.4418
2014-12-10,21.7342
2014-12-11,20.8103
2014-12-12,26.4981
2014-12-15,29.5265
2014-12-16,25.6614
2014-12-17,27.228
2014-12-18,22.5806
2014-12-19,23.6176
2014-12-22,22.9656
2014-12-23,22.0804
2014-12-24,
2014-12-26,
2014-12-29,24.9354
2014-12-30,26.1876
2014-12-31,26.1876
2015-01-02,26.2531
2015-01-05,29.6236
2015-01-06,28.8317
2015-01-07,28.1715
2015-01-08,25.9087
2015-01-09,28.7787
2015-01-12,29.7249
2015-01-13,28.5404
2015-01-14,29.4845
2015-01-15,29.026
2015-01-16,29.3287
2015-01-20,27.0724
2015-01-21,26.0176
2015-01-22,22.9441
2015-01-23,23.1125
2015-01-26,21.3426
2015-01-27,22.4298
2015-01-28,21.8259
2015-01-29,23.3237
2015-01-30,24.731
2015-02-02,24.3214
2015-02-03,22.7637
2015-02-04,22.2736
2015-02-05,22.2611
2015-02-06,21.8332
2015-02-09,25.3712
2015-02-10,25.1067
2015-02-11,25.721
2015-02-12,24.3635
2015-02-13,24.1849
2015-02-17,24.9047
2015-02-18,23.3392
2015-02-19,23.2086
2015-02-20,24.2039
2015-02-23,20.625
2015-02-24,18.398
2015-02-25,17.8235
2015-02-26,17.3519
2015-02-27,17.7528
2015-03-02,17.7992
2015-03-03,19.5843
2015-03-04,18.9188
2015-03-05,18.1841
2015-03-06,18.4149
2015-03-09,18.8112
2015-03-10,20.4652
2015-03-11,19.4698
2015-03-12,18.967
2015-03-13,18.8262
2015-03-16,19.3889
2015-03-17,20.2476
2015-03-18,19.6938
2015-03-19,18.9138
2015-03-20,17.4772
2015-03-23,19.8323
2015-03-24,17.6675
2015-03-25,19.158
2015-03-26,19.6535
2015-03-27,20.4715
2015-03-30,19.7608
2015-03-31,21.1004
2015-04-01,20.9691
2015-04-02,20.7203
2015-04-06,20.7203
2015-04-07,20.0561
2015-04-08,19.4281
2015-04-09,18.3136
2015-04-10,17.5116
2015-04-13,17.8638
2015-04-14,18.8576
2015-04-15,18.2074
2015-04-16,20.1086
2015-04-17,25.0553
2015-04-20,22.3
2015-04-21,22.3991
2015-04-22,22.3273
2015-04-23,22.5723
2015-04-24,21.92
2015-04-27,20.8863
2015-04-28,22.1195
2015-04-29,24.0466
2015-04-30,24.2128
2015-05-01,
2015-05-04,23.4264
2015-05-05,25.2236
2015-05-06,24.7232
2015-05-07,23.7527
2015-05-08,21.1296
2015-05-11,21.8358
2015-05-12,23.2326
2015-05-13,23.0546
2015-05-14,21.7425
2015-05-15,21.5088
2015-05-18,21.0066
2015-05-19,20.0541
2015-05-20,19.5695
2015-05-21,19.5296
2015-05-22,19.6309
2015-05-26,22.5012
2015-05-27,20.8183
2015-05-28,22.0181
2015-05-29,23.5386
2015-06-01,24.5648
2015-06-02,24.5107
2015-06-03,24.0513
2015-06-04,24.4495
2015-06-05,25.2745
2015-06-08,25.604
2015-06-09,24.9865
2015-06-10,23.8291
2015-06-11,23.6341
2015-06-12,25.2594
2015-06-15,27.8467
2015-06-16,28.7447
2015-06-17,28.2724
2015-06-18,28.4283
2015-06-19,28.6184
2015-06-22,23.5436
2015-06-23,23.5179
2015-06-24,24.9348
2015-06-25,25.6433
2015-06-26,26.7172
2015-06-29,30.6468
2015-06-30,32.3071
2015-07-01,30.285
2015-07-02,31.6721
2015-07-06,29.9819
2015-07-07,30.9878
2015-07-08,31.6348
2015-07-09,30.7656
2015-07-10,27.8763
2015-07-13,23.2482
2015-07-14,21.5485
2015-07-15,21.0969
2015-07-16,19.018
2015-07-17,18.9656
2015-07-20,18.1165
2015-07-21,17.9144
2015-07-22,18.16
2015-07-23,17.4317
2015-07-24,19.0408
2015-07-27,21.9151
2015-07-28,20.8092
2015-07-29,20.0336
2015-07-30,20.2348
2015-07-31,19.2878
2015-08-03,18.5935
2015-08-04,18.2536
2015-08-05,17.5482
2015-08-06,18.2603
2015-08-07,18.7066
2015-08-10,18.3067
2015-08-11,20.4012
2015-08-12,24.4678
2015-08-13,23.2434
2015-08-14,22.8364
2015-08-17,22.3811
2015-08-18,22.5001
2015-08-19,23.7117
2015-08-20,25.4949
2015-08-21,30.2101
2015-08-24,40.803
2015-08-25,33.6485
2015-08-26,35.2896
2015-08-27,30.5602
2015-08-28,31.0337
2015-08-31,31.0718
2015-09-01,34.264
2015-09-02,33.7021
2015-09-03,29.8773
2015-09-04,34.8152
2015-09-08,32.2298
2015-09-09,30.4496
2015-09-10,32.0034
2015-09-11,31.6478
2015-09-14,31.355
2015-09-15,29.9496
2015-09-16,27.9163
2015-09-17,27.0649
2015-09-18,28.4011
2015-09-21,27.0169
2015-09-22,32.1618
2015-09-23,31.0561
2015-09-24,33.4567
2015-09-25,30.5182
2015-09-28,33.0825
2015-09-29,33.7366
2015-09-30,32.0459
2015-10-01,31.7174
2015-10-02,30.9395
2015-10-05,28.6187
2015-10-06,26.257
2015-10-07,26.3912
2015-10-08,24.5243
2015-10-09,23.4173
2015-10-12,23.1872
2015-10-13,24.0398
2015-10-14,25.158
2015-10-15,24.1188
2015-10-16,22.7408
2015-10-19,22.4522
2015-10-20,21.7156
2015-10-21,21.8297
2015-10-22,19.9722
2015-10-23,19.8009
2015-10-26,20.6403
2015-10-27,20.6863
2015-10-28,20.7149
2015-10-29,21.0418
2015-10-30,20.3569
2015-11-02,20.7672
2015-11-03,20.0632
2015-11-04,20.7464
2015-11-05,20.9361
2015-11-06,20.4363
2015-11-09,21.984
2015-11-10,22.3923
2015-11-11,21.839
2015-11-12,23.4483
2015-11-13,24.9526
2015-11-16,25.8488
2015-11-17,23.6199
2015-11-18,24.748
2015-11-19,23.4423
2015-11-20,22.6528
2015-11-23,22.9841
2015-11-24,24.8133
2015-11-25,23.9372
2015-11-27,23.0669
2015-11-30,23.6503
2015-12-01,23.6051
2015-12-02,22.8176
2015-12-03,22.6526
2015-12-04,22.6816
2015-12-07,22.0447
2015-12-08,23.5733
2015-12-09,24.2947
2015-12-10,24.5343
2015-12-11,26.5766
2015-12-14,30.411
2015-12-15,27.4591
2015-12-16,25.4362
2015-12-17,22.5761
2015-12-18,23.8989
2015-12-21,23.8836
2015-12-22,22.5361
2015-12-23,20.2504
2015-12-24,
2015-12-28,22.4544
2015-12-29,21.6067
2015-12-30,22.1745
2015-12-31,
2016-01-04,26.998
2016-01-05,26.2087
2016-01-06,26.309
2016-01-07,29.7899
2016-01-08,30.4005
2016-01-11,30.2182
2016-01-12,28.5388
2016-01-13,28.1348
2016-01-14,29.939
2016-01-15,34.5856
2016-01-19,30.7571
2016-01-20,35.1133
2016-01-21,31.7894
2016-01-22,28.3356
2016-01-25,28.4443
2016-01-26,28.1187
2016-01-27,27.7832
2016-01-28,29.8315
2016-01-29,27.389
2016-02-01,27.3303
2016-02-02,29.1542
2016-02-03,30.7369
2016-02-04,29.6423
2016-02-05,30.0529
2016-02-08,33.3917
2016-02-09,33.9664
2016-02-10,33.4528
2016-02-11,38.3051
2016-02-12,35.6846
2016-02-16,33.5213
2016-02-17,30.4983
2016-02-18,30.9172
2016-02-19,31.2656
2016-02-22,29.9498
2016-02-23,30.5366
2016-02-24,33.1178
2016-02-25,31.0305
2016-02-26,29.2756
2016-02-29,29.7298
2016-03-01,28.5424
2016-03-02,27.1243
2016-03-03,26.5186
2016-03-04,24.5116
2016-03-07,26.2052
2016-03-08,27.8475
2016-03-09,28.0607
2016-03-10,28.1781
2016-03-11,24.1107
2016-03-14,22.9607
2016-03-15,23.2425
2016-03-16,23.0994
2016-03-17,22.7536
2016-03-18,20.6567
2016-03-21,21.8265
2016-03-22,22.0365
2016-03-23,22.0971
2016-03-24,24.6287
2016-03-28,24.6287
2016-03-29,24.9043
2016-03-30,22.6443
2016-03-31,23.4487
2016-04-01,25.1088
2016-04-04,24.509
2016-04-05,26.623
2016-04-06,25.1686
2016-04-07,26.1571
2016-04-08,24.8054
2016-04-11,24.8863
2016-04-12,24.0775
2016-04-13,22.3118
2016-04-14,20.6302
2016-04-15,20.5487
2016-04-18,21.2846
2016-04-19,20.3617
2016-04-20,19.8831
2016-04-21,20.3114
2016-04-22,20.6022
2016-04-25,21.8388
2016-04-26,21.2816
2016-04-27,21.2843
2016-04-28,20.8538
2016-04-29,24.033
2016-05-02,25.1167
2016-05-03,26.4095
2016-05-04,27.0373
2016-05-05,25.9343
2016-05-06,25.1235
2016-05-09,24.956
2016-05-10,23.891
2016-05-11,23.8595
2016-05-12,24.4471
2016-05-13,23.5957
2016-05-16,24.2125
2016-05-17,24.474
2016-05-18,23.2967
2016-05-19,24.3817
2016-05-20,22.6043
2016-05-23,23.2929
2016-05-24,21.7857
2016-05-25,21.0604
2016-05-26,20.819
2016-05-27,20.4629
2016-05-31,22.1149
2016-06-01,23.9317
2016-06-02,23.1068
2016-06-03,23.5541
2016-06-06,24.0527
2016-06-07,23.3496
2016-06-08,24.3166
2016-06-09,25.8413
2016-06-10,30.2251
2016-06-13,34.3644
2016-06-14,38.3353
2016-06-15,37.6871
2016-06-16,39.8975
2016-06-17,38.0273
2016-06-20,34.2207
2016-06-21,34.4684
2016-06-22,36.0375
2016-06-23,32.0555
2016-06-24,35.4279
2016-06-27,34.9988
2016-06-28,31.0147
2016-06-29,28.553
2016-06-30,26.0765
2016-07-01,25.0196
2016-07-05,26.7055
2016-07-06,28.2579
2016-07-07,26.545
2016-07-08,24.6151
2016-07-11,23.5704
2016-07-12,22.3198
2016-07-13,23.0918
2016-07-14,21.8141
2016-07-15,20.92
2016-07-18,20.8355
2016-07-19,21.0119
2016-07-20,20.345
2016-07-21,19.4501
2016-07-22,19.1159
2016-07-25,19.918
2016-07-26,20.1355
2016-07-27,20.5334
2016-07-28,20.9929
2016-07-29,20.2451
2016-08-01,20.3298
2016-08-02,23.1234
2016-08-03,22.9514
2016-08-04,21.4128
2016-08-05,19.3019
2016-08-08,18.9378
2016-08-09,18.2898
2016-08-10,19.1902
2016-08-11,18.3588
2016-08-12,17.8981
2016-08-15,18.8343
2016-08-16,20.0679
2016-08-17,21.1903
2016-08-18,20.3198
2016-08-19,21.1313
2016-08-22,21.6649
2016-08-23,20.2231
2016-08-24,19.8311
2016-08-25,20.4096
2016-08-26,19.4893
2016-08-29,20.1851
2016-08-30,19.3723
2016-08-31,19.4166
2016-09-01,20.0636
2016-09-02,18.2963
2016-09-06,19.0847
2016-09-07,18.5743
2016-09-08,17.8149
2016-09-09,19.2991
2016-09-12,21.8999
2016-09-13,22.7814
2016-09-14,22.2142
2016-09-15,20.5507
2016-09-16,21.3052
2016-09-19,20.3183
2016-09-20,20.6992
2016-09-21,20.0923
2016-09-22,17.2703
2016-09-23,16.8292
2016-09-26,20.2181
2016-09-27,20.6567
2016-09-28,19.6948
2016-09-29,19.9598
2016-09-30,19.7693
2016-10-03,20.3951
2016-10-04,19.2097
2016-10-05,19.4441
2016-10-06,19.1722
2016-10-07,20.0387
2016-10-10,19.2601
2016-10-11,19.8788
2016-10-12,20.1318
2016-10-13,20.9273
2016-10-14,19.4618
2016-10-17,20.6231
2016-10-18,19.069
2016-10-19,18.0718
2016-10-20,17.2172
2016-10-21,16.599
2016-10-24,17.7055
2016-10-25,18.2257
2016-10-26,18.674
2016-10-27,18.7315
2016-10-28,19.2694
2016-10-31,21.4449
2016-11-01,23.4631
2016-11-02,23.6546
2016-11-03,24.6804
2016-11-04,25.2078
2016-11-07,24.6196
2016-11-08,24.9341
2016-11-09,21.1011
2016-11-10,21.0959
2016-11-11,21.9585
2016-11-14,22.1941
2016-11-15,20.6381
2016-11-16,21.1147
2016-11-17,19.9481
2016-11-18,20.3697
2016-11-21,20.5539
2016-11-22,20.2468
2016-11-23,20.1928
2016-11-25,20.4086
2016-11-28,22.533
2016-11-29,21.7987
2016-11-30,21.4372
2016-12-01,22.6014
2016-12-02,22.6159
2016-12-05,18.9556
2016-12-06,17.6341
2016-12-07,17.1436
2016-12-08,16.1593
2016-12-09,16.6203
2016-12-12,16.9318
2016-12-13,16.8704
2016-12-14,17.1147
2016-12-15,15.8633
2016-12-16,15.098
2016-12-19,15.1177
2016-12-20,14.8754
2016-12-21,14.7373
2016-12-22,14.8767
2016-12-23,15.0936
2016-12-27,16.718
2016-12-28,17.0648
2016-12-29,17.771
2016-12-30,18.123
2017-01-03,17.3519
2017-01-04,16.4641
2017-01-05,15.9801
2017-01-06,15.3421
2017-01-09,15.5143
2017-01-10,15.3547
2017-01-11,15.7011
2017-01-12,16.2935
2017-01-13,14.8618
2017-01-17,15.6671
2017-01-18,14.8506
2017-01-19,14.8475
2017-01-20,14.5963
2017-01-23,17.1108
2017-01-24,16.3083
2017-01-25,15.6958
2017-01-26,15.6052
2017-01-27,15.847
2017-01-30,17.4653
2017-01-31,17.3682
2017-02-01,16.6427
2017-02-02,16.1939
2017-02-03,15.1332
2017-02-06,16.4328
2017-02-07,16.9147
2017-02-08,16.831
2017-02-09,15.2973
2017-02-10,15.1125
2017-02-13,14.8043
2017-02-14,14.6469
2017-02-15,14.6829
2017-02-16,15.3999
2017-02-17,14.8315
2017-02-21,14.5706
2017-02-22,14.8577
2017-02-23,15.4578
2017-02-24,15.8552
2017-02-27,16.0402
2017-02-28,16.2849
2017-03-01,15.3905
2017-03-02,15.2754
2017-03-03,15.2708
2017-03-06,15.7683
2017-03-07,15.3718
2017-03-08,14.9751
2017-03-09,15.2123
2017-03-10,15.3441
2017-03-13,15.5803
2017-03-14,15.9737
2017-03-15,15.5983
2017-03-16,11.5181
2017-03-17,11.1647
2017-03-20,13.0797
2017-03-21,13.7745
2017-03-22,14.5148
2017-03-23,15.0982
2017-03-24,15.1975
2017-03-27,16.3493
2017-03-28,15.8635
2017-03-29,15.9304
2017-03-30,16.1041
2017-03-31,16.5221
2017-04-03,17.9597
2017-04-04,18.005
2017-04-05,18.5205
2017-04-06,18.8703
2017-04-07,19.5373
2017-04-10,22.0934
2017-04-11,22.9518
2017-04-12,22.7155
2017-04-13,23.3883
2017-04-17,23.3883
2017-04-18,25.5942
2017-04-19,24.2021
2017-04-20,24.8992
2017-04-21,25.0928
2017-04-24,16.2463
2017-04-25,15.4196
2017-04-26,15.584
2017-04-27,16.107
2017-04-28,17.0495
2017-05-01,
2017-05-02,17.2673
2017-05-03,17.3982
2017-05-04,16.4843
2017-05-05,17.0143
2017-05-08,14.393
2017-05-09,14.0868
2017-05-10,14.0655
2017-05-11,14.3491
2017-05-12,13.8689
2017-05-15,14.2041
2017-05-16,13.5401
2017-05-17,16.1438
2017-05-18,17.0825
2017-05-19,15.4679
2017-05-22,14.8259
2017-05-23,13.8428
2017-05-24,13.8757
2017-05-25,13.9599
2017-05-26,13.8547
2017-05-30,14.4715
2017-05-31,14.5538
2017-06-01,13.6227
2017-06-02,13.3345
2017-06-05,13.9431
2017-06-06,14.3862
2017-06-07,14.6073
2017-06-08,14.0799
2017-06-09,13.3926
2017-06-12,14.5102
2017-06-13,13.5587
2017-06-14,13.9464
2017-06-15,14.9445
2017-06-16,13.7442
2017-06-19,13.0325
2017-06-20,14.0291
2017-06-21,14.1788
2017-06-22,14.0328
2017-06-23,14.2214
2017-06-26,13.6567
2017-06-27,14.7743
2017-06-28,14.8525
2017-06-29,17.6032
2017-06-30,17.2533
2017-07-03,14.4888
2017-07-05,14.7011
2017-07-06,15.4722
2017-07-07,15.1824
2017-07-10,14.783
2017-07-11,14.7732
2017-07-12,13.7485
2017-07-13,13.1228
2017-07-14,12.6504
2017-07-17,12.6334
2017-07-18,13.6841
2017-07-19,13.2685
2017-07-20,13.0879
2017-07-21,15.3262
2017-07-24,15.0827
2017-07-25,13.6357
2017-07-26,12.9971
2017-07-27,12.7697
2017-07-28,13.7331
2017-07-31,13.9033
2017-08-01,13.4724
2017-08-02,13.7531
2017-08-03,13.7302
2017-08-04,13.0654
2017-08-07,13.1992
2017-08-08,12.7883
2017-08-09,15.0152
2017-08-10,18.9131
2017-08-11,19.3101
2017-08-14,15.6664
2017-08-15,14.8801
2017-08-16,14.2468
2017-08-17,15.3859
2017-08-18,17.5746
2017-08-21,18.5553
2017-08-22,16.412
2017-08-23,16.2275
2017-08-24,15.6665
2017-08-25,15.3262
2017-08-28,15.8508
2017-08-29,17.3169
2017-08-30,16.468
2017-08-31,15.6317
2017-09-01,14.7167
2017-09-05,16.4848
2017-09-06,16.3786
2017-09-07,15.1482
2017-09-08,15.199
2017-09-11,13.96
2017-09-12,13.4464
2017-09-13,13.0423
2017-09-14,12.2739
2017-09-15,12.1972
2017-09-18,11.943
2017-09-19,11.7216
2017-09-20,11.7949
2017-09-21,11.1906
2017-09-22,11.708
2017-09-25,12.3663
2017-09-26,12.5406
2017-09-27,12.1282
2017-09-28,12.1259
2017-09-29,12.1208
2017-10-02,12.1739
2017-10-03,11.8365
2017-10-04,12.7752
2017-10-05,12.087
2017-10-06,12.5055
2017-10-09,12.6102
2017-10-10,13.3944
2017-10-11,12.6695
2017-10-12,12.3247
2017-10-13,11.8458
2017-10-16,11.9037
2017-10-17,11.6299
2017-10-18,11.0514
2017-10-19,12.4435
2017-10-20,12.2167
2017-10-23,12.5904
2017-10-24,12.9424
2017-10-25,14.5349
2017-10-26,12.9159
2017-10-27,12.4951
2017-10-30,12.8308
2017-10-31,11.9864
2017-11-01,11.7924
2017-11-02,12.0219
2017-11-03,11.5635
2017-11-06,11.6934
2017-11-07,12.1337
2017-11-08,12.4069
2017-11-09,13.9158
2017-11-10,14.453
2017-11-13,14.3816
2017-11-14,15.2348
2017-11-15,15.5778
2017-11-16,15.0291
2017-11-17,14.7428
2017-11-20,13.7039
2017-11-21,12.9355
2017-11-22,12.8717
2017-11-24,12.8582
2017-11-27,13.5459
2017-11-28,12.8773
2017-11-29,13.5436
2017-11-30,13.4708
2017-12-01,16.0124
2017-12-04,13.7242
2017-12-05,13.1587
2017-12-06,13.9107
2017-12-07,13.4513
2017-12-08,12.8484
2017-12-11,12.9236
2017-12-12,12.4734
2017-12-13,12.7344
2017-12-14,12.2635
2017-12-15,11.792
2017-12-18,10.6783
2017-12-19,11.197
2017-12-20,12.5108
2017-12-21,11.7371
2017-12-22,12.0057
2017-12-26,12.0057
2017-12-27,12.7143
2017-12-28,13.6229
2017-12-29,13.5114
2018-01-02,13.3676
2018-01-03,12.1367
2018-01-04,11.4105
2018-01-05,11.1245
2018-01-08,11.4954
2018-01-09,11.262
2018-01-10,11.759
2018-01-11,11.3595
2018-01-12,10.9024
2018-01-16,11.3466
2018-01-17,11.9473
2018-01-18,11.9883
2018-01-19,11.8533
2018-01-22,11.9678
2018-01-23,11.9508
2018-01-24,12.3924
2018-01-25,12.691
2018-01-26,12.4779
2018-01-29,13.2927
2018-01-30,14.811
2018-01-31,15.1644
2018-02-01,16.1394
2018-02-02,17.5594
2018-02-05,18.855
2018-02-06,30.1771
2018-02-07,21.3656
2018-02-08,32.0402
2018-02-09,34.737
2018-02-12,28.1626
2018-02-13,25.9501
2018-02-14,20.7053
2018-02-15,20.5158
2018-02-16,17.7606
2018-02-20,18.6401
2018-02-21,18.6489
2018-02-22,18.6903
2018-02-23,18.1752
2018-02-26,16.7709
2018-02-27,17.5944
2018-02-28,18.0002
2018-03-01,20.5673
2018-03-02,23.386
2018-03-05,18.8922
2018-03-06,18.6852
2018-03-07,18.1546
2018-03-08,16.6065
2018-03-09,15.4054
2018-03-12,15.4002
2018-03-13,16.6195
2018-03-14,16.9106
2018-03-15,15.2246
2018-03-16,13.389
2018-03-19,16.4988
2018-03-20,15.3836
2018-03-21,14.8531
2018-03-22,18.551
2018-03-23,21.0758
2018-03-26,22.0543
2018-03-27,18.9761
2018-03-28,19.6857
2018-03-29,17.4364
2018-04-02,17.4364
2018-04-03,18.8146
2018-04-04,19.5763
2018-04-05,16.9025
2018-04-06,17.4368
2018-04-09,17.353
2018-04-10,16.3164
2018-04-11,16.9837
2018-04-12,15.8108
2018-04-13,15.2974
2018-04-16,14.5036
2018-04-17,13.288
2018-04-18,13.0383
2018-04-19,13.7415
2018-04-20,13.756
2018-04-23,13.328
2018-04-24,13.4086
2018-04-25,14.6576
2018-04-26,13.6785
2018-04-27,13.1315
2018-04-30,13.7154
2018-05-01,
2018-05-02,13.5282
2018-05-03,14.4576
2018-05-04,13.4198
2018-05-07,13.3159
2018-05-08,13.7161
2018-05-09,13.3529
2018-05-10,12.8229
2018-05-11,12.4351
2018-05-14,12.6448
2018-05-15,12.6765
2018-05-16,13.5725
2018-05-17,13.0848
2018-05-18,13.9673
2018-05-21,13.7761
2018-05-22,12.9845
2018-05-23,15.0616
2018-05-24,15.6902
2018-05-25,16.0228
2018-05-29,20.1545
2018-05-30,18.3411
2018-05-31,17.6547
2018-06-01,15.6231
2018-06-04,14.3641
2018-06-05,14.7988
2018-06-06,14.7989
2018-06-07,14.4204
2018-06-08,14.9616
2018-06-11,13.9917
2018-06-12,13.6885
2018-06-13,13.198
2018-06-14,11.4418
2018-06-15,12.1297
2018-06-18,13.763
2018-06-19,14.8685
2018-06-20,13.9834
2018-06-21,16.0901
2018-06-22,14.2065
2018-06-25,17.8727
2018-06-26,17.2411
2018-06-27,17.1802
2018-06-28,18.4191
2018-06-29,16.6333
2018-07-02,17.9959
2018-07-03,16.3909
2018-07-05,15.731
2018-07-06,14.7428
2018-07-09,14.0711
2018-07-10,12.9935
2018-07-11,14.5961
2018-07-12,13.4596
2018-07-13,12.8035
2018-07-16,13.0323
2018-07-17,12.556
2018-07-18,11.9617
2018-07-19,12.8476
2018-07-20,13.7747
2018-07-23,14.1892
2018-07-24,12.7259
2018-07-25,13.5029
2018-07-26,12.1361
2018-07-27,11.6594
2018-07-30,12.7107
2018-07-31,12.5596
2018-08-01,13.028
2018-08-02,14.5051
2018-08-03,13.3973
2018-08-06,13.47
2018-08-07,12.6265
2018-08-08,12.8654
2018-08-09,12.4882
2018-08-10,15.1113
2018-08-13,15.9406
2018-08-14,15.861
2018-08-15,18.4755
2018-08-16,16.2633
2018-08-17,16.0982
2018-08-20,14.5019
2018-08-21,13.8748
2018-08-22,13.8512
2018-08-23,13.6438
2018-08-24,13.1882
2018-08-27,13.1149
2018-08-28,13.1602
2018-08-29,12.9914
2018-08-30,14.1532
2018-08-31,15.6343
2018-09-04,16.3854
2018-09-05,17.2886
2018-09-06,17.1012
2018-09-07,16.4546
2018-09-10,15.8948
2018-09-11,15.7862
2018-09-12,15.3235
2018-09-13,14.5934
2018-09-14,13.8963
2018-09-17,14.5708
2018-09-18,14.356
2018-09-19,13.5296
2018-09-20,13.1843
2018-09-21,12.8151
2018-09-24,13.7328
2018-09-25,13.1636
2018-09-26,12.8518
2018-09-27,13.171
2018-09-28,14.7637
2018-10-01,14.2333
2018-10-02,15.4784
2018-10-03,14.6064
2018-10-04,16.0249
2018-10-05,16.6807
2018-10-08,17.6264
2018-10-09,16.9002
2018-10-10,18.4029
2018-10-11,21.2373
2018-10-12,20.2103
2018-10-15,19.0703
2018-10-16,16.8341
2018-10-17,17.0163
2018-10-18,18.1712
2018-10-19,18.7838
2018-10-22,19.3581
2018-10-23,21.3624
2018-10-24,21.9772
2018-10-25,20.7552
2018-10-26,23.7391
2018-10-29,22.2872
2018-10-30,22.2249
